Centroid_Bi,Centroid_Uni,Event_Features,FirstRel_Doc,FreqWord_Bi,FreqWord_Uni,Label,SigTerm_Bi,SigTerm_Uni,doc_first,entity_score,length,position,quote
0.0,1.0,1,0.0,0,1,0,0,1,0,0.0,9,0,0
1.73000892272,1.99725475512,1,0.0,2,1,0,3,4,0,0.0,7,0,0
1.41421356237,1.73000892272,1,0.0,0,1,0,2,3,0,0.0,9,0,0
2.44948974278,2.6399339242,1,0.119522860933,0,1,0,6,7,0,0.0,15,0,0
2.23422015762,2.14666497969,1,0.0,3,2,0,5,5,0,0.0,11,0,0
2.75936046559,2.90148083519,6,0.0,2,4,0,8,9,0,2.0,18,0,0
1.99804379252,2.21875827894,2,0.0,1,1,0,4,5,0,1.0,13,0,0
2.44948974278,2.63619774569,1,0.0,0,1,0,6,7,0,0.0,11,0,0
0.0,1.0,1,0.0,0,0,0,0,1,0,0.0,5,0,0
3.16227766017,3.28935372406,9,0.0,1,3,0,10,11,0,2.0,20,0,0
2.0,2.23000094942,1,0.0,0,2,0,4,5,0,0.0,16,0,0
2.44948974278,2.63136621518,1,0.0,0,2,0,6,7,0,0.0,15,0,0
2.15533411388,2.34477121379,1,0.0,2,3,0,5,6,0,0.0,13,0,0
2.64575131106,2.82842712475,1,0.0,0,0,0,7,8,0,0.0,15,0,0
3.31151330125,3.42367342923,8,0.0,3,3,0,11,12,0,1.0,28,0,0
3.0,3.15004302377,1,0.1,0,4,0,9,10,0,0.0,21,0,0
5.74456264654,5.64337106168,9,0.0,2,2,0,33,33,0,3.0,54,0,4
3.2562657486,3.3754014282,1,0.0,3,6,0,11,12,0,0.0,24,0,2
1.73000892272,1.98461914091,1,0.0,1,2,0,3,4,0,0.0,10,0,0
1.41421356237,1.73205080757,3,0.0,0,0,0,2,3,0,0.0,7,0,0
4.0,4.11793766772,13,0.0766964988847,1,1,1,16,17,0,3.0,30,0,4
3.6873013198,3.78641896117,7,0.0,2,5,0,14,15,0,1.0,20,0,0
2.64575131106,2.82226530045,5,0.111803398875,0,1,0,7,8,0,1.0,15,0,0
2.37285339166,2.54094001178,1,0.0,2,3,1,6,7,0,0.0,15,0,0
3.60092002763,3.68241198762,6,1.0,5,10,1,13,14,1,3.0,21,1,0
2.99710983806,3.12141270524,4,0.253546276419,5,5,0,9,10,0,1.0,14,0,0
3.60555127546,3.6819191009,3,0.214285714286,4,9,0,13,14,0,2.0,27,0,0
4.23680620665,4.3029686867,15,0.183941801845,6,11,0,18,19,0,3.0,27,0,0
4.11715680827,3.64387603166,14,0.054554472559,6,12,0,17,15,0,2.0,25,0,0
2.0,2.21739939368,1,0.0,0,3,0,4,5,0,0.0,13,0,0
2.44948974278,2.61028103542,3,0.101015254455,1,3,0,6,7,0,1.0,14,0,0
3.0,3.11500016912,1,0.253546276419,2,3,0,9,10,0,1.0,20,0,2
2.44612120391,2.60815913238,1,0.303045763366,2,3,1,6,7,0,1.0,13,0,0
3.0,3.12698294542,5,0.169030850946,1,4,0,9,10,0,2.0,15,0,0
2.44948974278,2.60068341912,2,0.20203050891,0,3,0,6,7,0,1.0,12,0,0
2.82842712475,2.96097393954,2,0.178174161275,2,4,0,8,9,0,1.0,14,0,0
3.60555127546,3.72666966099,7,0.0714285714286,1,4,1,13,14,0,2.0,26,0,0
3.86993457829,3.96143341654,7,1.0,5,7,1,15,16,1,7.0,25,1,0
2.82632366421,2.97224669561,6,0.333333333333,3,4,0,8,9,0,1.0,15,0,0
4.472135955,4.54919054753,5,0.109108945118,1,5,0,20,21,0,3.0,34,0,6
3.31662479036,2.98057099105,8,0.125,1,6,0,11,10,0,1.0,20,0,0
2.44948974278,2.61427452049,2,0.0944911182523,0,4,0,6,7,0,1.0,15,0,2
3.99842855156,4.0995275529,5,0.121267812518,4,8,0,16,17,0,1.0,30,0,0
2.44948974278,2.64353960717,1,0.0,0,0,0,6,7,0,0.0,16,0,0
3.73999012202,3.84596901009,6,0.0,2,5,1,14,15,0,2.0,17,0,0
3.73852956513,3.85361841522,4,0.0645497224368,3,5,0,14,15,0,0.0,22,0,0
3.73673358833,3.84130670845,6,0.0,4,5,0,14,15,0,1.0,26,0,0
3.73999012202,3.68628139236,4,0.0606339062591,2,7,0,14,14,0,2.0,27,0,0
3.46410161514,3.4097255154,3,0.0645497224368,1,5,0,12,12,0,2.0,24,0,0
2.64575131106,2.79734122427,3,0.0883883476483,0,5,0,7,8,0,1.0,13,0,0
2.44948974278,2.62193304972,5,0.188982236505,0,4,0,6,7,0,2.0,15,0,0
2.64575131106,2.82085177672,1,0.0,0,2,0,7,8,0,0.0,15,0,0
2.44948974278,2.62471545359,1,0.188982236505,2,3,0,6,7,0,0.0,12,0,0
3.15519866331,3.29097335974,4,0.0753778361444,2,4,0,10,11,0,3.0,19,0,0
1.99737642425,2.22080552981,1,0.111803398875,3,3,0,4,5,0,0.0,13,0,0
1.41421356237,1.72228270419,1,0.0,0,2,1,2,3,0,0.0,8,0,0
3.59910429268,3.50244584753,5,0.0,2,6,0,13,13,0,1.0,27,0,0
3.46410161514,3.36019785037,7,0.0645497224368,0,3,0,12,12,0,1.0,20,0,0
2.82632366421,2.98849120636,5,0.25,1,2,0,8,9,0,1.0,16,0,0
4.0,4.1134324642,12,0.0,2,2,0,16,17,0,2.0,30,0,0
2.44948974278,2.64575131106,3,0.0,0,0,0,6,7,0,1.0,11,0,0
4.29204339188,4.25733704637,10,1.0,9,12,0,19,19,1,7.0,39,1,18
4.76613047969,4.84361829531,8,0.308606699924,3,6,0,23,24,0,3.0,30,0,0
3.15721793315,3.29279102546,1,0.11396057646,1,2,0,10,11,0,0.0,21,0,0
3.28278062973,3.38711099997,3,0.327326835354,1,5,0,11,12,0,1.0,22,0,0
2.94997687614,3.07843713059,4,0.3585685828,3,5,0,9,10,0,0.0,15,0,0
1.73205080757,1.99241199741,1,0.0,0,3,1,3,4,0,0.0,12,0,0
2.82842712475,2.9957937408,2,0.0,0,1,0,8,9,0,0.0,17,0,0
3.45942491208,3.57055787829,2,0.0,1,3,0,12,13,0,1.0,24,0,0
3.69885218395,3.48555962715,4,0.275009549108,3,8,0,14,14,0,0.0,30,0,0
3.60555127546,3.22977241063,4,0.0422577127364,2,7,0,13,12,0,2.0,25,0,0
2.2360679775,2.44236556305,3,0.0,1,2,0,5,6,0,1.0,15,0,0
3.60103685623,3.43029443268,2,0.0,1,6,0,13,13,0,1.0,18,0,0
4.76114614474,4.82049204737,8,0.231455024943,3,6,0,23,24,0,2.0,44,0,9
2.1875021387,2.37353624767,2,0.308606699924,1,3,0,5,6,0,0.0,8,0,0
3.31662479036,3.42857896814,4,0.0,3,3,0,11,12,0,0.0,24,0,7
3.9682480901,3.89771655525,16,0.260132990857,2,8,0,16,16,0,2.0,32,0,0
4.58020939555,4.66082418415,10,0.0805822964025,2,6,0,21,22,0,3.0,49,0,0
4.0,3.74168780484,1,0.0,0,4,0,16,15,0,0.0,29,0,0
1.73205080757,1.99289831786,1,0.0,0,1,1,3,4,0,0.0,11,0,0
2.82514172018,2.97935385256,5,0.12598815767,2,3,0,8,9,0,2.0,21,0,0
2.78556682962,2.92697309599,3,0.377964473009,2,4,1,8,9,0,0.0,13,0,0
3.46410161514,3.60555127546,6,0.0,1,0,0,12,13,0,2.0,29,0,0
3.45942491208,3.5835525318,5,0.104828483672,1,2,0,12,13,0,1.0,30,0,0
2.0,2.23263135599,1,0.0,0,0,0,4,5,0,0.0,9,0,0
3.97173305836,4.05158491988,7,0.183339699406,1,3,0,16,17,0,0.0,27,0,0
4.55781280949,4.62954767476,3,0.201455741006,4,5,0,21,22,0,1.0,38,0,0
3.73610410395,3.83982803774,4,0.0,5,3,0,14,15,0,1.0,34,0,3
4.35889894354,4.46972154885,6,0.0,0,2,0,19,20,0,2.0,27,0,0
3.74017765449,3.83003137711,4,0.0487950036474,3,7,0,14,15,0,1.0,25,0,1
4.472135955,3.65170647083,20,0.0,4,4,0,20,17,0,0.0,22,0,0
3.99350260199,4.06863286846,9,1.0,5,10,0,16,17,1,8.0,30,1,0
3.30648024814,3.41762690929,6,0.280056016806,4,7,1,11,12,0,1.0,16,0,0
3.59962510852,3.68832606351,6,0.194461117066,2,8,1,13,14,0,3.0,23,0,0
2.8264922807,2.9794079286,4,0.161690416691,3,4,0,8,9,0,1.0,14,0,0
2.64575131106,2.82080010924,1,0.0857492925713,0,2,0,7,8,0,0.0,20,0,0
2.44948974278,2.58990931684,3,0.0916698497028,1,2,0,6,7,0,0.0,12,0,0
1.0,1.40660496932,1,0.0,0,1,0,1,2,0,0.0,5,0,0
3.74165738677,3.8343011257,10,0.125244858217,0,4,0,14,15,0,1.0,20,0,0
4.46828837712,4.32162890575,12,0.151716521227,1,8,0,20,20,0,3.0,32,0,0
3.0,3.12498904791,5,0.0766964988847,1,2,0,9,10,0,0.0,16,0,0
3.3135005943,3.41569389823,3,0.280056016806,3,7,0,11,12,0,2.0,22,0,0
2.0,2.23379345078,1,0.0,0,1,0,4,5,0,0.0,6,0,3
2.44592497145,2.59264508426,3,0.366679398811,2,5,0,6,7,0,1.0,14,0,0
2.82842712475,2.97754693037,3,0.0808452083454,1,2,0,8,9,0,1.0,14,0,0
4.24002780563,4.32220584107,7,0.278207442037,5,4,0,18,19,0,3.0,38,0,0
2.64371722556,2.78918782191,1,0.0857492925713,1,3,0,7,8,0,0.0,16,0,0
3.16050722549,3.28777374336,2,0.0731272424127,3,3,0,10,11,0,1.0,16,0,0
2.44948974278,2.63856354191,1,0.0,1,1,0,6,7,0,0.0,11,0,0
2.82842712475,2.99228440311,1,0.0808452083454,1,1,0,8,9,0,0.0,18,0,0
3.60086935101,3.72251864935,8,0.0,1,3,0,13,14,0,1.0,19,0,0
2.8264922807,2.95982100727,3,0.0808452083454,3,3,0,8,9,0,1.0,12,0,0
3.87298334621,3.96217371602,3,0.0606339062591,0,4,0,15,16,0,0.0,32,0,0
2.0,2.23379345078,1,0.0,1,1,0,4,5,0,0.0,11,0,0
3.15796111849,3.27452636179,3,0.146254484825,3,6,0,10,11,0,1.0,21,0,0
2.99815241378,2.86049152388,1,0.0,1,4,0,9,9,0,0.0,17,0,0
1.41421356237,1.72430354243,1,0.0,0,1,1,2,3,0,0.0,10,0,0
2.44948974278,2.28121772716,1,0.0808452083454,0,2,0,6,6,0,0.0,21,0,0
2.0,2.21249376197,4,0.0,0,1,0,4,5,0,1.0,7,0,0
4.35278595325,4.43481926137,7,1.0,3,7,1,19,20,1,5.0,32,1,0
3.15081190699,3.26726863671,3,0.202259958739,5,6,1,10,11,0,2.0,16,0,0
3.15906099364,3.29599089715,8,0.0,2,4,0,10,11,0,0.0,16,0,0
4.35756060726,4.20985276497,12,0.0953462589246,2,6,1,19,19,0,3.0,31,0,0
2.43805330166,2.56549250683,2,0.169030850946,2,4,0,6,7,0,1.0,15,0,0
4.11581352027,4.1840763695,3,0.0,3,5,0,17,18,0,2.0,43,0,0
2.63856354191,2.81737615323,2,0.237170824513,2,4,0,7,8,0,0.0,11,0,0
3.16050722549,3.2790213075,4,0.202259958739,2,5,0,10,11,0,1.0,22,0,0
2.82842712475,2.96373354228,2,0.07453559925,1,3,0,8,9,0,1.0,20,0,0
4.46715526374,4.52989586656,9,0.19518001459,3,6,0,20,21,0,2.0,38,0,0
2.43805330166,2.58161493473,2,0.169030850946,1,4,0,6,7,0,1.0,15,0,0
3.31662479036,3.28190150738,3,0.0,1,3,0,11,11,0,1.0,20,0,0
2.43805330166,2.57259291861,2,0.0845154254729,2,4,0,6,7,0,1.0,17,0,2
3.30773677763,3.38525177443,1,0.0,3,4,0,11,12,0,0.0,32,0,0
3.74165738677,3.81634108663,6,0.057735026919,0,5,0,14,15,0,1.0,27,0,0
3.73368301664,3.80957913333,1,0.0,3,6,0,14,15,0,0.0,28,0,5
1.99758948735,2.18243447464,1,0.0,1,2,0,4,5,0,0.0,15,0,0
2.23379345078,2.44563694172,1,0.0,1,2,0,5,6,0,0.0,15,0,0
2.82267045328,2.92166447034,3,0.07453559925,1,4,0,8,9,0,1.0,12,0,0
1.73205080757,1.99729135154,1,0.0,0,0,0,3,4,0,0.0,9,0,0
1.0,1.3305332428,1,0.0,0,1,0,1,2,0,0.0,10,0,0
3.73157319844,3.62817323132,6,0.108465228909,4,10,0,14,14,0,2.0,33,0,0
2.44209201253,2.56134519613,1,0.0,3,3,0,6,7,0,0.0,12,0,0
3.60555127546,3.70270746932,5,0.119522860933,0,4,0,13,14,0,1.0,21,0,0
3.86737626213,3.94266475045,2,0.0559016994375,2,6,0,15,16,0,0.0,30,0,0
3.74165738677,3.82310577981,8,0.0,1,4,0,14,15,0,1.0,31,0,0
4.69041575982,4.40843189971,2,0.0,1,6,0,22,21,0,0.0,45,0,2
2.44948974278,2.63498467816,1,0.0,0,1,0,6,7,0,0.0,8,0,0
4.78496086469,4.82921764462,4,1.0,7,14,1,23,24,1,4.0,41,1,0
2.63851145837,2.80245989856,5,0.0721687836487,5,6,0,7,8,0,1.5,15,0,0
3.73178107599,3.83145000974,14,0.105409255339,7,8,0,14,15,0,2.0,27,0,0
2.0,2.22206071075,3,0.0912870929175,0,1,0,4,5,0,0.0,12,0,0
5.18393809044,5.22827851032,5,0.270030862434,4,14,0,27,28,0,2.0,38,0,0
3.73990772962,3.82188429333,3,0.210818510678,1,6,0,14,15,0,3.0,23,0,0
2.82842712475,2.80136769426,3,0.184637236469,1,4,0,8,8,0,0.0,15,0,0
2.9876479381,3.11456638892,4,0.0645497224368,2,5,0,9,10,0,1.0,20,0,0
3.86283935877,3.93302528598,7,0.204124145232,2,7,0,15,16,0,2.0,21,0,0
3.60217879188,3.50650772553,5,0.357217254156,2,6,0,13,13,0,3.0,25,0,0
3.60555127546,3.71499379098,8,0.054554472559,1,2,1,13,14,0,3.0,28,0,0
3.46410161514,3.395785425,1,0.105409255339,0,4,0,12,12,0,0.0,23,0,0
3.73389961614,3.82672614481,3,0.210818510678,3,7,0,14,15,0,2.0,29,0,0
4.35737319436,4.41443074687,7,0.0912870929175,2,4,0,19,20,0,2.0,40,0,0
4.12150090368,4.16807710422,8,0.19245008973,1,7,0,17,18,0,4.5,30,0,0
5.37422544574,5.41889121202,8,0.111803398875,4,9,0,29,30,0,3.0,46,0,0
3.87298334621,3.91878506437,6,0.102062072616,3,4,0,15,16,0,2.0,32,0,0
2.0,2.2360679775,1,0.0,0,0,0,4,5,0,0.0,8,0,8
3.99257443891,4.0555033683,3,0.148522131447,3,6,0,16,17,0,2.0,25,0,0
3.86658013951,3.92923907116,3,0.357217254156,4,10,0,15,16,0,3.0,23,0,0
3.0,3.08890166025,3,0.19364916731,0,5,1,9,10,0,2.0,17,0,0
2.82842712475,2.99621428926,5,0.0,1,0,0,8,9,0,1.0,14,0,0
3.86420205098,3.76963529298,15,1.0,6,11,0,15,15,1,3.0,31,1,0
2.64575131106,2.80720207645,2,0.0833333333333,2,4,0,7,8,0,0.0,15,0,0
2.82842712475,2.93900291204,13,0.314269680527,4,6,1,8,9,0,1.0,20,0,0
3.30651641676,3.22768451717,7,0.503952630679,6,8,0,11,11,0,2.0,20,0,0
3.59617504242,3.70151302578,1,0.12598815767,5,7,0,13,14,0,0.0,22,0,0
4.35889894354,4.41499528669,6,0.158113883008,3,8,0,19,20,0,1.0,33,0,0
3.74165738677,3.86420205098,5,0.0,5,8,1,14,15,0,1.0,25,0,0
1.73205080757,1.95973524103,1,0.117851130198,0,1,0,3,4,0,0.0,7,0,0
2.64575131106,2.78930087966,2,0.166666666667,1,3,1,7,8,0,0.0,13,0,0
3.84691980323,3.76074365324,4,1.0,5,7,0,15,15,1,4.0,25,1,8
5.89530424986,5.71908746805,10,0.298142397,9,15,0,35,34,0,7.0,79,0,12
2.98891544984,3.14246839356,3,0.1490711985,2,2,0,9,10,0,0.0,16,0,0
2.44100797502,2.6124414147,3,0.0,2,3,0,6,7,0,0.0,14,0,0
1.41421356237,1.72916531502,1,0.0,0,1,0,2,3,0,0.0,5,0,0
1.0,1.41145252661,1,0.0,0,1,0,1,2,0,0.0,4,0,0
3.73837375245,3.81496856481,2,0.060858061945,3,6,0,14,15,0,1.0,33,0,0
6.90000514375,5.88372220814,17,0.0,7,15,0,48,41,0,9.0,123,0,15
3.44561397873,3.54508285048,3,0.130744090092,1,5,0,12,13,0,2.0,23,0,4
1.41421356237,1.72891486639,1,0.0,0,0,0,2,3,0,1.0,7,0,0
2.44948974278,2.59453682352,1,0.0890870806375,1,3,0,6,7,0,0.0,17,0,5
3.44561397873,3.52542833719,1,0.130744090092,1,3,0,12,13,0,0.0,30,0,12
1.8973665961,1.90725669003,1,0.130744090092,5,5,1,4,4,0,0.0,18,0,0
1.41421356237,1.73205080757,1,0.0,0,0,0,2,3,0,0.0,22,0,0
1.0,1.41145252661,1,0.0,0,0,0,1,2,0,0.0,5,0,0
2.0,2.17660463042,1,0.105409255339,0,4,0,4,5,0,0.0,18,0,0
3.13751992034,3.00372398837,3,0.196116135138,3,7,1,10,10,0,2.0,20,0,3
4.98298852843,4.74480861542,8,0.0774984258292,7,13,0,26,25,0,3.0,73,0,0
2.63751839128,2.76923877575,2,0.0833333333333,2,5,0,7,8,0,0.0,12,0,0
3.45433840011,3.51680276533,8,0.32686022523,3,6,0,12,13,0,1.0,27,0,0
2.64078002751,2.48186578987,1,0.07453559925,3,6,0,7,7,0,0.0,20,0,0
3.85632949059,3.92423318069,9,0.117851130198,2,4,1,15,16,0,2.0,33,0,0
4.35765045432,4.32542333498,10,1.0,4,9,0,19,19,1,6.0,28,1,0
2.8230626391,2.97207308757,3,0.142133810904,2,4,1,8,9,0,2.0,17,0,0
3.87159500945,3.94068192289,5,0.266500895445,3,8,0,15,16,0,4.0,31,0,0
3.60407321094,3.71567090208,7,0.398862017609,2,2,0,13,14,0,2.0,27,0,0
1.73205080757,1.9612107236,1,0.213200716356,0,1,0,3,4,0,0.0,9,0,0
3.31662479036,3.45115999513,5,0.0,1,2,0,11,12,0,1.0,18,0,0
4.24264068712,4.35237352448,8,0.0,1,2,0,18,19,0,2.0,32,0,4
2.64575131106,2.46466357823,1,0.0,1,2,0,7,7,0,0.0,26,0,0
1.0,1.40715897465,1,0.0,0,1,0,1,2,0,0.0,4,0,0
1.0,1.41421356237,1,0.0,0,0,0,1,2,0,0.0,5,0,0
3.31662479036,3.42595958042,3,0.0615457454897,1,5,0,11,12,0,1.0,18,0,0
3.46257184548,3.36325350165,8,0.0,2,7,0,12,12,0,2.0,24,0,2
3.31503770527,3.39901784109,5,0.0615457454897,1,4,0,11,12,0,1.0,24,0,0
2.82662310222,2.98245429185,2,0.142133810904,1,4,1,8,9,0,2.0,15,0,0
3.74022624213,3.84780263688,2,0.110096376513,3,4,0,14,15,0,3.0,24,0,0
3.74022624213,3.84278273076,8,0.0,1,3,0,14,15,0,2.0,30,0,0
2.44948974278,2.61585751349,1,0.0805822964025,0,2,0,6,7,0,0.0,11,0,0
4.0,4.09238542638,5,0.0,2,3,0,16,17,0,2.0,35,0,0
3.87159500945,3.96278729028,2,0.213200716356,2,5,0,15,16,0,2.0,31,0,0
3.60279758042,3.71141737829,2,0.0569802882298,3,2,0,13,14,0,1.0,25,0,0
3.16227766017,3.28895494829,7,0.0,0,2,0,10,11,0,2.0,18,0,0
2.64009790921,2.77514782275,1,0.150755672289,1,3,0,7,8,0,1.0,16,0,0
4.12179268459,4.23329699754,5,0.050251890763,1,2,0,17,18,0,1.0,35,0,0
2.0,2.23394840151,1,0.0,0,0,0,4,5,0,0.0,11,0,0
2.0,2.20601804855,1,0.0953462589246,0,3,1,4,5,0,0.0,10,0,0
2.44948974278,2.60560230281,1,0.0805822964025,0,3,0,6,7,0,0.0,21,0,0
2.44948974278,2.63648759212,1,0.0,1,2,0,6,7,0,0.0,19,0,0
3.46257184548,3.54602292588,5,0.118262479198,1,6,0,12,13,0,2.0,23,0,0
2.82842712475,2.97038151705,1,0.0,0,3,0,8,9,0,0.0,28,0,0
2.64575131106,2.82125004348,1,0.0,0,3,0,7,8,0,0.0,21,0,6
3.16062663462,2.99998443262,1,0.0,3,6,0,10,10,0,0.0,30,0,0
2.8230626391,2.94347050519,6,0.142133810904,2,3,0,8,9,0,3.0,21,0,0
3.46183067084,3.58638733891,1,1.0,2,3,0,12,13,1,4.0,21,1,0
3.1396599187,3.26496871974,9,0.0,8,7,1,10,11,0,2.0,15,0,0
1.0,1.38793889574,1,0.0,0,1,0,1,2,0,0.0,6,0,0
1.73205080757,1.93663970428,1,0.0,0,1,0,3,4,0,0.0,9,0,0
2.82842712475,2.99498941897,1,0.0,1,1,0,8,9,0,1.0,24,0,0
2.2360679775,2.43582532376,1,0.339683110243,0,2,0,5,6,0,1.0,11,0,0
3.84910745044,3.93025451868,11,0.138675049056,7,8,1,15,16,0,2.0,23,0,0
4.44921073987,4.50979873704,7,0.0,3,8,0,20,21,0,3.0,37,0,0
3.87088416984,3.95616214656,8,0.0,2,5,0,15,16,0,3.0,28,0,0
3.86554340204,3.904934592,4,0.0,4,8,0,15,16,0,2.5,27,0,0
4.68542758564,4.72828051951,4,0.0,4,7,0,22,23,0,2.0,36,0,0
3.31662479036,3.39533333376,2,0.0,0,5,0,11,12,0,2.0,19,0,0
4.0,4.07178235691,3,0.0672672793996,0,7,0,16,17,0,1.0,32,0,0
4.472135955,4.33132655769,19,0.0,0,2,0,20,20,0,1.0,35,0,0
3.0,2.97497641352,8,0.0,0,3,0,9,9,0,1.0,14,0,0
2.82842712475,2.98136896325,3,0.0924500327042,0,3,0,8,9,0,1.0,27,0,4
0.0,1.0,1,0.0,0,0,0,0,1,0,0.0,3,0,0
2.82842712475,2.97192216244,9,0.0,0,4,0,8,9,0,0.0,18,0,0
2.44788394267,2.60795958923,1,0.0,1,3,0,6,7,0,0.0,14,0,0
4.11764459465,4.18276743749,7,0.0,1,5,0,17,18,0,2.0,31,0,0
3.73826484104,3.85418386021,4,0.0,1,1,0,14,15,0,2.0,31,0,1
2.64575131106,2.79638364771,1,0.0,1,3,0,7,8,0,1.0,20,0,0
2.6412215024,2.77087746873,1,0.0980580675691,1,2,0,7,8,0,0.0,15,0,1
2.2360679775,2.4152370446,1,0.0,1,1,0,5,6,0,0.0,12,0,0
3.58299778839,3.6819214771,5,0.0741249316661,2,6,0,13,14,0,1.0,27,0,0
3.86879079781,3.93789821502,2,0.208012573584,3,6,0,15,16,0,2.0,27,0,0
1.41421356237,1.6837293327,1,0.0,0,2,0,2,3,0,0.0,5,0,0
3.71326746643,3.79308568201,6,0.143222974808,3,11,0,14,15,0,2.0,23,0,0
2.41653480905,2.55199803523,2,0.0,4,5,0,6,7,0,1.0,16,0,0
1.0,1.39879440094,2,0.0,0,1,0,1,2,0,0.0,3,0,0
1.41421356237,1.73205080757,1,0.0,0,0,0,2,3,0,0.0,7,0,0
2.44097987146,2.59367337851,4,0.0,1,3,0,6,7,0,1.0,22,0,0
2.63710128396,2.7679681998,2,0.0,2,5,0,7,8,0,0.0,13,0,0
2.82842712475,2.92998554334,1,0.0,0,2,1,8,9,0,0.0,26,0,6
3.59852578691,3.23949598715,2,0.0,2,8,0,13,12,0,1.5,30,0,1
3.46287203369,3.54464349718,1,0.0,1,4,0,12,13,0,0.0,24,0,0
2.97357844011,3.09757617644,6,0.0,2,4,0,9,10,0,2.0,15,0,0
3.30690479196,3.41033909404,6,0.0,2,3,0,11,12,0,1.0,19,0,1
2.82697837328,2.93980217862,1,0.0,1,3,0,8,9,0,0.0,23,0,0
2.0,2.23097277518,2,0.0,0,1,0,4,5,0,0.0,8,0,0
2.44948974278,2.5728899238,4,0.0,0,2,0,6,7,0,0.0,15,0,0
2.0,2.2343685436,1,0.0,0,0,0,4,5,0,0.0,22,0,0
6.06958271505,5.81408655504,12,0.0855920985022,1,9,0,37,36,0,5.0,64,0,0
2.44788394267,2.60496764088,2,0.0,1,3,0,6,7,0,1.0,12,0,0
3.74050679256,3.84153598966,3,0.0,1,3,0,14,15,0,0.0,25,0,0
3.13758221236,3.23718533763,4,0.0,1,3,0,10,11,0,0.0,20,0,0
1.73205080757,1.99820160295,1,0.0,0,0,0,3,4,0,0.0,9,0,0
3.0,2.88675134595,1,0.0,1,0,0,9,9,0,0.0,29,0,0
3.30998094173,3.39221985179,1,0.0,1,4,0,11,12,0,0.0,26,0,0
3.58056715658,3.65227382771,6,0.0,3,7,0,13,14,0,3.0,19,0,0
4.35889894354,4.10828783304,4,1.0,2,11,0,19,18,1,5.0,36,1,0
2.60941739199,2.74435575288,2,0.0,3,5,0,7,8,0,0.0,12,0,0
4.19186707102,3.90023092038,13,0.200160192256,3,11,1,18,17,0,2.0,30,0,4
4.33351506855,4.39135745144,3,0.0,6,9,0,19,20,0,2.0,34,0,0
1.73205080757,1.99238396471,1,0.0,0,1,1,3,4,0,0.0,9,0,0
4.89897948557,4.94499070222,4,0.163299316186,2,7,0,24,25,0,4.0,48,0,0
3.70817723844,3.79223138928,7,0.105409255339,2,5,0,14,15,0,4.0,21,0,0
4.56107867266,4.61219906635,13,0.0,1,7,0,21,22,0,2.0,27,0,0
6.2449979984,6.31691900226,41,0.0322748612184,2,4,1,39,40,0,1.0,59,0,0
3.45520274251,3.55439154845,4,0.113227703414,3,5,0,12,13,0,2.0,27,0,0
3.16227766017,3.25738427755,1,0.123091490979,1,4,0,10,11,0,0.0,23,0,0
2.2360679775,2.41412685862,1,0.0,1,3,0,5,6,0,0.0,13,0,0
1.41421356237,1.72659577082,1,0.0,0,2,0,2,3,0,0.0,6,0,0
1.41421356237,1.72540515144,1,0.0,0,1,0,2,3,0,0.0,5,0,0
2.98990255455,3.11446316634,1,0.0645497224368,3,5,0,9,10,0,0.0,17,0,0
2.0,2.20035394013,1,0.0,1,1,0,4,5,0,0.0,14,0,0
3.97438588667,4.04784458961,8,0.148522131447,3,9,0,16,17,0,3.0,25,0,0
2.96692505582,2.76657519366,3,0.0,3,7,0,9,9,0,2.0,24,0,0
2.41079722557,2.54865706977,3,0.0,2,4,0,6,7,0,0.0,8,0,0
2.44948974278,2.62432663116,4,0.0,1,1,0,6,7,0,1.0,12,0,0
2.41079722557,2.54865706977,4,0.0,2,4,0,6,7,0,0.0,13,0,0
3.0,3.13559273991,7,0.0,0,2,0,9,10,0,1.0,17,0,0
2.8264137315,2.94720477856,1,0.0,2,4,0,8,9,0,1.0,20,0,0
2.0,2.23370035455,1,0.0,1,1,0,4,5,0,0.0,12,0,0
3.60555127546,3.74006111319,1,0.0,1,1,0,13,14,0,0.0,29,0,0
2.0,2.2360679775,3,0.0,1,0,0,4,5,0,1.0,7,0,0
5.1718879153,5.00280669746,15,1.0,10,20,1,27,26,1,6.0,47,1,0
2.64575131106,2.7673919737,3,0.0625,0,3,0,7,8,0,1.0,13,0,0
4.89350510543,4.90071288246,8,0.22225022225,8,13,0,25,25,0,3.0,48,0,0
3.98569968607,3.91417309194,10,0.243332131696,2,8,1,16,16,0,2.0,31,0,0
3.45398292499,3.52537421171,4,0.245145168923,3,7,0,12,13,0,2.0,20,0,0
3.30101489889,3.3985904097,2,0.25515518154,5,8,0,11,12,0,2.0,26,0,0
2.99695654435,3.10725096831,1,0.167705098312,2,6,0,9,10,0,0.0,22,0,0
3.45908321872,3.56542788672,1,0.0490290337845,3,4,0,12,13,0,0.0,23,0,0
4.33662839973,4.20283047471,13,0.565333771083,8,15,1,19,19,0,5.0,36,0,0
3.31662479036,3.40729335404,6,0.153093108924,1,4,0,11,12,0,3.0,24,0,0
3.15936318342,3.2484823172,3,0.159900537267,4,4,0,10,11,0,2.0,19,0,0
3.16227766017,3.04256049427,7,0.0490290337845,0,3,0,10,10,0,2.0,16,0,5
3.73778547644,3.86309597559,6,1.0,2,2,0,14,15,1,4.0,25,1,3
